reference_path,file_class,purpose,target_decision,target_path,migration_mode,reason,upload_safe,operator_side_only,unresolved_needed,quarantine_needed,human_review_required,facility_confirmation_required,preview_evidence_required,validator_or_gate,status_after_this_slice,classification_vocabulary
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_006.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_007.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_008.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_009.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_010.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_011.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_012.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_013.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_014.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_015.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_016.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_017.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_018.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_019.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_020.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_021.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_022.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_023.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_024.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_025.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_026.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_pilot_batch_027.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_applier_as_reference_only,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot applier script is sibling reference batch tooling; must not be executed as TARGET truth or copied into derived knowledge | d11_slice: ledger-only closeout after A-PMDA batches 001-028; no TARGET port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_class_note_resolution_028.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_001.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_002.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_003.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_004.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_005.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_006.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_007.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_008.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_009.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_010.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_011.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_012.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_013.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_014.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_015.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_016.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_017.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_018.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_019.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_020.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_021.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_022.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_023.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_024.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
